race,gender,relationship,age,hours-per-week,workclass,occupation,education,native-country,marital-status,Class-label
4,0,5,45,55,1,9,9,38,2,0
4,1,1,41,35,2,3,12,5,4,0
4,1,2,26,30,2,7,11,38,4,0
4,1,0,54,40,1,4,15,38,2,0
2,0,3,24,45,2,6,15,38,4,0
4,1,0,42,50,2,9,15,38,2,0
4,1,3,20,20,2,9,15,38,4,0
4,0,1,23,20,5,12,9,38,4,0
4,1,1,35,60,2,9,12,38,4,1
4,1,0,31,40,2,12,12,38,2,1
4,0,3,30,40,2,9,9,30,4,0
4,0,3,19,20,2,11,11,38,4,0
4,1,1,36,50,1,9,9,38,4,0
4,0,4,31,40,2,11,9,4,6,0
4,1,3,21,30,2,5,15,38,4,0
4,1,0,31,40,4,2,15,38,2,0
4,0,4,46,65,2,9,10,38,0,1
4,0,3,44,50,2,3,9,38,0,1
2,1,0,40,40,2,7,2,22,2,0
2,1,1,45,40,2,11,15,38,4,0
4,1,0,60,35,2,2,11,38,2,0
4,1,2,18,25,2,7,1,38,4,0
4,1,0,28,40,2,9,9,38,2,0
2,0,4,36,40,2,0,15,38,0,0
4,1,0,40,40,2,12,8,38,2,0
4,0,4,36,35,1,0,9,15,0,0
2,0,4,31,40,2,7,11,38,5,0
4,1,0,33,40,2,6,11,38,2,0
4,0,3,19,40,5,12,11,38,4,0
4,0,3,22,15,2,11,15,38,4,0
4,1,0,34,45,2,3,9,38,2,1
4,1,1,33,40,2,7,11,38,4,0
4,1,0,41,60,2,2,11,38,2,0
4,1,1,29,40,2,9,9,38,4,0
4,1,0,50,42,1,3,11,38,2,1
4,1,0,42,45,2,3,9,38,2,1
4,0,5,44,40,2,11,11,38,2,0
4,0,1,20,20,2,7,15,38,4,0
4,1,0,31,40,2,7,11,25,2,0
4,0,1,23,24,2,7,15,38,4,0
1,0,1,55,40,2,0,15,38,0,0
4,1,0,26,45,2,0,8,38,2,0
4,0,3,25,15,2,7,8,38,4,0
4,1,0,35,40,2,2,15,38,2,0
2,0,1,36,36,2,11,15,38,4,0
4,1,0,43,50,5,9,9,38,2,0
2,0,4,56,20,2,7,11,38,6,0
4,1,0,42,40,2,12,9,38,2,1
4,0,2,19,25,2,7,15,38,4,0
4,1,0,55,72,4,13,11,38,2,0
4,0,1,42,50,2,3,12,38,4,1
4,1,3,26,40,2,12,8,38,4,0
4,1,3,17,20,2,5,2,38,4,0
4,0,5,42,40,1,9,9,38,2,1
4,1,0,55,40,2,13,11,38,2,1
2,0,3,32,40,2,0,15,38,4,0
2,1,3,29,40,2,2,1,13,4,0
4,1,0,46,37,5,9,9,38,2,0
4,1,0,29,40,5,3,9,38,2,1
4,1,4,22,20,2,9,9,38,4,0
4,1,0,58,40,4,2,0,38,2,0
4,1,4,23,50,2,13,11,38,4,0
4,1,1,39,40,2,5,11,38,4,0
4,1,3,27,38,2,2,8,38,4,0
4,1,0,54,40,2,13,11,38,2,1
4,0,1,33,45,1,9,9,38,4,0
4,0,5,46,40,0,0,11,38,2,1
2,1,1,37,40,2,4,11,38,4,0
4,0,1,36,18,2,7,11,38,4,0
4,0,5,59,38,1,0,11,38,2,1
4,1,4,34,40,1,10,11,31,0,0
4,1,0,53,70,3,3,10,38,2,1
4,1,1,51,55,2,11,9,38,4,1
4,0,4,32,42,2,7,0,38,5,0
4,1,2,31,40,5,7,15,38,3,0
4,0,5,22,30,2,11,15,10,2,0
4,0,1,47,50,4,11,9,38,0,0
4,1,1,32,40,2,6,11,38,4,0
4,0,1,26,38,2,4,15,38,4,0
4,1,1,37,32,2,4,4,12,5,0
4,1,4,31,55,2,2,11,38,0,0
4,0,5,37,24,2,12,8,38,2,1
4,1,1,55,38,2,11,11,38,4,0
4,1,1,23,56,1,12,8,38,0,0
4,0,4,36,40,2,0,15,38,0,0
4,1,0,43,50,2,11,9,38,2,1
4,1,1,54,40,2,12,15,38,4,0
4,0,1,28,42,2,6,8,38,4,0
4,1,0,40,50,2,3,8,38,2,1
4,1,0,41,60,4,3,15,38,2,0
3,0,1,40,55,2,11,9,38,4,1
2,0,1,42,38,2,0,15,38,0,0
4,1,0,61,50,4,4,11,38,2,0
4,1,3,18,30,2,6,2,38,4,0
4,1,0,48,50,2,12,8,38,2,1
4,1,0,41,40,3,12,9,38,2,0
4,0,1,23,40,2,11,11,38,4,0
4,1,0,60,60,2,13,11,38,2,1
2,1,2,22,20,2,7,15,38,4,0
4,1,0,61,40,2,6,11,38,2,0
2,1,1,25,40,2,6,11,38,4,0
4,1,1,46,35,2,12,12,38,4,1
4,1,0,43,40,2,3,9,8,2,1
4,1,1,43,40,2,2,7,38,0,0
2,1,3,24,30,2,7,11,38,4,0
4,1,4,68,20,4,4,1,38,4,0
4,0,4,31,38,2,0,11,38,0,0
4,0,3,17,20,2,11,1,38,4,0
4,1,0,32,48,2,2,11,38,2,1
4,1,0,33,47,2,9,9,38,2,1
4,1,0,64,40,2,9,9,38,2,1
4,1,3,20,30,2,13,11,38,4,0
4,0,3,30,36,2,7,11,38,5,0
4,1,1,43,45,2,3,15,38,0,0
4,1,3,22,40,2,0,15,38,4,0
4,1,3,17,20,2,4,0,38,4,0
4,0,5,47,75,4,7,11,21,2,0
4,0,1,41,60,2,9,8,38,4,0
4,1,0,56,50,2,2,15,38,2,1
4,1,0,64,45,2,13,11,38,2,0
4,1,0,47,50,2,13,11,38,2,1
4,1,4,48,40,2,0,8,38,4,0
4,0,1,31,46,2,9,12,38,4,0
4,1,3,29,40,2,12,8,38,4,0
4,0,1,30,40,2,0,11,38,6,0
4,1,0,32,60,2,3,11,38,2,0
4,1,4,57,42,2,13,11,38,6,1
4,0,1,62,40,2,7,11,38,6,0
4,0,4,39,24,2,6,11,38,5,0
4,1,1,43,25,2,0,15,38,4,0
4,1,3,24,40,3,11,9,38,4,0
4,0,5,53,40,2,0,15,38,2,1
4,1,3,26,40,2,5,15,38,4,0
4,1,0,73,40,4,3,11,38,2,0
4,1,0,55,40,2,6,11,38,2,0
4,1,1,25,40,2,0,11,38,0,0
4,0,1,41,50,2,9,9,38,0,1
4,1,1,24,50,2,3,9,38,4,0
4,1,1,63,6,2,4,11,38,6,0
4,1,3,17,20,2,11,1,38,4,0
4,1,0,35,50,2,2,15,38,2,0
4,1,0,51,40,2,9,15,38,2,1
4,0,1,62,48,1,9,9,38,6,0
4,1,0,55,40,2,2,11,38,2,1
4,1,1,43,40,2,9,15,38,0,0
4,0,1,40,50,1,7,11,38,0,0
4,1,0,37,45,2,3,9,38,2,1
4,1,0,39,40,2,2,9,38,2,0
4,1,3,31,18,2,2,11,38,4,0
4,0,1,61,40,2,9,12,38,6,1
4,0,1,26,55,2,0,8,38,0,0
4,1,0,46,50,4,11,11,38,2,0
4,0,1,26,40,2,9,9,38,4,0
4,1,3,48,50,5,9,10,38,0,1
4,1,3,34,40,2,13,11,38,4,0
4,0,3,34,40,1,0,11,38,4,0
4,1,0,59,40,2,7,11,38,2,1
4,0,3,34,40,2,9,9,38,4,0
4,0,1,49,56,2,3,9,38,4,1
4,0,3,18,20,2,0,1,38,4,0
4,1,0,43,40,2,4,11,25,2,0
4,1,0,48,50,2,3,1,38,2,0
4,1,0,28,70,3,3,15,38,2,0
4,1,0,33,40,2,6,11,38,2,0
4,0,1,24,15,2,11,15,38,4,0
4,1,1,21,40,2,5,0,38,4,0
4,1,3,17,28,2,11,1,38,4,0
4,1,0,39,50,2,4,15,38,2,1
4,1,3,29,40,4,9,9,38,5,0
4,1,0,44,40,2,3,9,38,2,1
4,1,3,24,50,2,13,15,38,4,0
4,1,0,71,40,4,11,12,38,2,1
1,1,0,51,40,4,11,9,2,2,1
2,1,4,55,25,2,7,4,38,0,0
4,1,0,41,60,2,3,9,38,2,1
2,0,4,23,7,2,5,11,38,4,0
4,0,4,38,40,2,0,8,38,0,0
4,1,0,39,40,2,13,11,38,2,1
4,0,1,19,30,2,0,11,38,4,0
4,0,1,49,40,2,6,6,38,0,0
4,1,2,32,40,2,0,9,29,2,1
4,1,0,27,70,2,2,11,38,2,0
4,1,0,38,50,2,11,9,38,2,1
4,0,5,33,60,2,2,15,38,2,0
4,1,3,23,28,2,3,9,38,4,0
2,1,0,54,40,4,11,11,38,2,0
4,0,1,29,45,2,12,8,38,0,0
4,1,1,35,40,4,3,9,38,4,0
1,0,5,28,40,2,0,8,18,2,0
4,1,0,37,50,2,9,9,38,2,1
4,1,0,42,65,4,4,14,38,2,1
4,1,0,40,40,2,9,12,38,2,0
4,1,3,47,55,2,11,15,38,0,0
4,0,3,22,50,2,3,9,38,4,0
4,1,0,30,45,2,3,9,38,2,1
4,1,0,28,40,2,12,11,38,2,0
4,1,0,63,55,1,7,5,38,2,0
4,1,0,51,20,4,2,6,38,2,0
4,0,3,22,40,2,5,11,38,4,0
4,1,1,35,45,2,11,11,38,4,0
4,0,1,46,38,2,6,11,38,0,0
4,1,1,37,52,2,6,15,38,0,0
2,1,3,24,15,2,9,9,38,4,0
4,1,3,37,10,4,5,11,38,0,0
4,1,0,53,40,2,12,15,38,2,0
4,1,1,27,30,2,11,11,38,4,0
4,1,1,38,44,2,2,15,38,0,0
4,1,0,53,60,4,4,0,38,2,0
4,1,1,34,40,2,2,15,38,4,0
2,1,3,23,40,2,11,11,38,4,0
4,1,0,39,45,2,3,9,38,2,1
1,0,5,43,50,2,9,12,34,2,0
1,1,0,67,40,3,3,11,38,2,1
4,1,0,81,30,4,3,11,38,2,0
4,1,3,21,20,2,7,15,38,4,0
4,1,1,23,25,2,11,15,38,4,0
4,1,4,25,40,2,13,15,38,4,0
4,0,5,42,38,2,6,4,25,2,0
2,0,5,38,40,2,0,15,38,2,0
4,1,0,32,40,2,6,11,38,2,0
4,1,0,37,40,2,6,11,38,2,0
4,1,0,51,60,2,3,12,38,2,1
4,0,1,22,42,2,11,15,38,4,0
4,0,1,33,40,2,8,3,12,3,0
4,1,1,42,55,2,6,11,38,0,0
4,1,0,51,40,1,7,13,38,2,0
4,0,5,23,40,2,0,11,25,2,0
4,1,0,37,44,2,6,1,38,2,1
4,1,0,37,99,2,2,11,38,2,1
4,0,1,47,25,2,9,12,38,4,0
4,1,0,41,40,2,9,14,38,2,1
4,1,0,33,30,2,2,11,38,2,0
4,1,1,31,40,2,11,9,38,4,1
0,0,4,31,40,2,7,7,38,0,0
2,1,0,35,40,2,6,11,38,2,0
4,1,0,38,40,3,3,11,38,2,1
4,0,1,18,45,2,7,11,38,4,0
4,1,0,20,40,2,6,11,38,2,0
2,0,4,54,35,1,3,15,38,0,0
4,0,4,40,40,2,0,15,38,0,0
4,0,5,36,45,3,3,9,38,2,1
4,1,4,43,35,2,2,15,38,0,0
4,1,4,44,40,4,4,15,38,0,0
4,0,5,44,40,5,9,11,38,2,1
4,1,0,43,43,2,3,12,38,2,1
2,0,4,51,40,2,7,5,38,6,0
4,0,3,18,20,2,7,11,38,4,0
4,1,0,51,40,2,3,15,38,2,0
4,1,0,44,70,3,11,15,38,2,1
4,1,1,33,40,1,13,0,38,0,0
4,1,0,33,40,4,3,9,38,2,1
4,1,0,42,40,2,3,7,38,2,1
4,1,0,25,45,2,9,15,38,2,0
4,0,1,32,38,2,6,11,38,0,0
4,1,0,32,70,2,2,9,25,2,0
4,0,4,36,40,2,3,0,38,0,0
4,1,0,28,40,2,13,11,38,2,0
4,0,3,20,20,2,7,11,38,4,0
4,1,0,35,60,3,11,15,38,2,1
4,1,0,55,20,4,2,11,38,2,0
1,1,0,48,40,2,3,9,18,2,1
4,1,0,34,35,2,2,11,38,2,1
4,0,1,28,35,2,12,9,38,4,0
4,1,1,67,40,2,3,9,38,6,1
4,1,0,37,40,2,2,11,38,2,0
4,1,4,44,70,2,13,11,38,4,0
4,0,1,25,40,2,11,15,38,4,0
4,0,1,21,40,2,3,15,38,4,0
4,1,0,40,35,5,9,12,38,2,1
2,0,1,78,40,2,7,11,38,6,0
4,1,3,34,40,2,5,11,38,0,0
4,0,1,49,44,2,0,11,38,4,0
4,0,1,22,40,2,0,7,38,4,0
4,1,4,60,42,4,4,11,38,4,0
4,1,1,45,40,1,10,11,38,6,1
4,0,1,63,20,2,7,8,38,0,0
2,0,3,41,35,2,2,11,38,4,0
4,0,4,47,40,2,0,11,38,0,0
4,1,4,44,40,2,2,11,38,0,0
4,0,1,51,40,2,9,15,38,6,0
4,1,1,46,40,2,11,9,38,4,0
4,1,0,41,40,2,6,8,38,2,0
4,1,0,50,30,4,2,11,38,2,0
4,1,0,47,50,2,0,11,38,2,1
4,1,1,35,45,2,3,11,38,4,0
4,1,0,56,55,2,3,11,38,2,1
4,1,1,45,45,2,9,12,38,0,0
4,1,4,48,58,0,3,9,38,0,1
4,1,0,40,40,2,6,15,38,2,0
4,1,0,39,50,3,3,9,38,2,1
4,1,3,20,40,2,7,15,38,4,0
4,1,0,50,65,2,9,10,38,2,1
4,0,5,38,40,5,9,11,38,2,1
4,0,3,23,60,1,9,9,38,4,0
4,1,3,31,16,2,7,11,38,4,0
4,1,0,58,40,2,0,9,38,2,0
2,1,1,66,40,2,6,11,38,5,0
4,1,0,39,40,3,3,11,38,2,1
4,1,0,54,52,4,2,11,38,2,1
4,1,0,26,50,2,11,15,10,2,0
4,0,1,51,40,2,6,11,38,0,0
4,1,3,34,40,2,13,8,38,4,0
4,1,0,50,40,2,6,11,38,2,1
4,1,0,42,44,2,9,15,38,2,1
4,1,0,38,25,2,9,12,38,2,0
4,1,0,48,40,2,5,5,38,2,0
4,0,5,33,40,2,12,8,38,2,1
4,0,4,51,32,2,7,11,38,6,0
4,1,1,22,40,2,2,11,38,0,0
4,1,1,41,50,2,2,15,23,4,0
4,1,0,48,35,1,9,12,38,2,1
4,0,1,42,30,2,11,11,38,5,0
4,1,0,34,40,2,7,15,38,2,0
2,0,4,23,40,2,6,11,38,4,0
4,1,0,56,50,2,7,11,40,2,0
4,1,0,45,55,2,3,11,38,2,1
4,0,5,48,40,2,0,0,38,2,0
1,1,1,48,50,3,11,12,18,3,0
4,0,1,31,40,2,0,8,38,4,0
4,1,3,20,20,5,7,7,38,4,0
4,1,1,27,40,2,11,15,38,4,0
2,0,1,32,40,2,7,11,38,4,0
4,1,1,37,75,2,7,11,38,4,0
2,0,4,34,30,2,8,11,38,0,0
4,0,1,90,40,2,7,11,38,4,0
2,0,3,23,40,2,6,15,38,4,0
4,0,1,43,40,2,0,15,38,0,0
4,1,0,44,60,2,3,9,38,2,1
4,0,1,24,37,2,12,15,38,4,0
4,1,4,28,55,2,9,14,38,0,0
4,1,0,23,40,2,7,15,38,2,0
4,0,1,20,50,2,11,15,38,4,0
4,1,0,36,50,2,9,9,38,2,1
4,1,0,61,40,2,6,11,38,2,0
4,1,0,53,40,4,11,9,1,2,1
4,1,0,30,40,2,0,9,38,2,1
4,1,0,52,55,4,11,15,38,2,1
4,1,1,38,40,2,2,15,19,0,0
4,1,0,32,40,2,11,9,38,2,0
4,1,0,30,75,4,13,2,38,2,0
4,0,1,41,40,2,2,8,38,0,0
4,1,0,49,40,1,9,12,38,2,1
4,1,0,45,47,2,2,11,38,2,1
4,1,0,43,35,4,3,11,38,2,0
4,1,0,61,40,2,6,11,38,2,0
4,1,0,54,32,2,7,11,25,2,0
4,0,4,34,40,2,7,7,38,5,0
4,1,0,49,80,2,11,15,38,2,1
4,1,3,38,40,2,7,15,38,4,0
4,1,0,35,80,2,9,14,38,2,1
4,1,0,36,40,2,13,2,38,2,0
4,1,0,30,50,2,3,9,38,2,0
4,0,1,36,60,2,12,7,38,0,0
4,0,3,22,20,1,9,9,38,4,0
4,1,0,38,40,2,2,11,38,2,1
4,1,0,37,50,2,2,11,38,2,1
4,0,5,48,46,5,9,10,38,2,1
4,1,3,17,15,2,0,1,38,4,0
4,1,3,19,20,4,2,15,38,4,0
2,0,1,27,40,2,11,9,38,4,0
1,1,3,22,50,2,11,9,35,4,0
4,1,0,49,40,2,2,11,38,2,0
4,0,5,43,40,5,9,8,38,2,1
4,0,4,43,40,2,9,9,38,5,0
4,0,1,19,35,1,3,11,38,0,0
4,1,0,58,60,4,4,11,38,2,0
4,1,0,41,40,1,10,15,38,2,1
4,1,0,31,40,2,0,15,38,2,0
4,1,0,30,40,2,13,8,38,2,0
4,1,0,32,40,2,10,11,38,2,0
4,1,1,29,35,2,3,9,38,4,0
4,1,0,42,52,2,3,15,38,2,1
4,1,3,38,28,2,2,11,38,0,0
4,1,0,41,40,0,9,7,38,2,1
4,1,1,44,50,4,11,9,38,4,1
1,1,1,31,60,2,9,10,2,3,0
4,1,1,34,40,2,2,11,38,0,0
4,1,3,21,40,2,0,15,38,4,0
1,1,3,22,20,4,9,9,18,4,0
4,1,0,62,40,2,6,0,38,2,0
4,0,5,29,25,3,11,11,38,2,1
4,0,4,43,40,2,9,15,38,0,0
4,1,0,45,60,3,6,9,38,2,1
4,1,0,39,40,3,3,6,25,2,0
2,1,0,41,50,2,3,9,38,2,0
4,0,5,34,25,4,9,7,38,2,1
4,0,4,34,33,1,0,11,38,0,0
4,1,1,31,47,2,9,9,38,4,0
4,1,3,29,25,2,5,11,38,4,0
4,1,0,41,40,2,2,9,38,2,1
4,1,0,41,55,2,13,8,38,2,0
4,1,0,35,45,3,11,12,25,2,1
4,0,5,33,45,2,11,9,38,2,1
4,1,1,37,38,5,0,9,38,4,0
4,0,5,69,40,2,11,11,38,2,0
4,0,3,34,40,2,5,11,38,0,0
4,1,0,36,40,2,2,15,38,2,0
4,1,0,41,50,2,13,11,38,2,0
4,0,5,58,40,1,9,9,38,2,1
1,1,0,53,40,2,9,9,23,2,0
4,1,0,29,40,2,12,15,38,2,0
4,0,1,45,40,0,12,11,38,0,0
4,1,0,34,38,5,3,15,38,2,0
4,1,0,36,40,2,12,9,38,2,0
2,0,4,48,35,2,7,15,38,0,0
4,0,3,20,40,2,0,8,38,4,0
4,1,0,35,50,2,13,11,38,2,1
2,1,1,63,40,0,5,11,38,6,0
4,1,4,41,45,4,7,15,38,0,0
4,1,0,28,45,2,9,9,38,2,0
2,0,1,30,40,2,6,15,38,4,0
4,0,4,31,40,2,7,11,25,4,0
4,0,3,37,38,2,0,8,38,4,0
4,1,0,31,50,2,3,15,22,2,1
4,1,0,46,45,4,3,12,38,2,1
2,1,0,35,60,0,0,11,38,2,1
4,1,0,27,53,2,2,11,38,2,0
4,1,0,41,35,2,2,3,25,2,0
4,0,3,19,20,2,7,15,38,4,0
4,1,1,20,45,2,11,15,38,4,0
4,0,4,59,40,0,11,11,10,6,0
4,1,1,40,37,2,7,9,38,4,0
4,1,0,56,60,4,11,15,38,2,0
4,1,0,33,44,2,9,12,38,2,1
4,0,1,30,60,3,3,15,38,4,0
4,1,0,46,50,2,6,11,38,2,0
4,1,0,61,35,3,3,11,38,2,1
4,1,0,50,40,3,3,11,38,2,1
4,1,3,25,30,2,7,11,38,4,0
4,0,4,40,39,2,0,15,38,0,0
4,1,0,51,54,2,2,11,38,2,0
4,1,0,43,40,5,10,11,38,2,0
4,1,0,34,54,2,4,15,25,2,0
4,1,0,46,45,2,3,11,38,2,1
4,0,5,28,50,5,9,12,38,2,1
4,1,3,20,28,2,5,11,38,4,0
4,1,0,44,40,2,2,8,38,2,0
4,1,4,51,40,2,13,11,38,6,0
4,1,0,33,60,2,11,9,38,2,1
4,1,0,54,40,2,12,7,38,2,1
4,0,5,50,40,2,9,9,38,2,1
2,0,1,33,40,2,0,11,38,0,0
4,1,0,65,20,2,0,9,38,2,1
4,1,0,88,40,4,9,14,38,2,0
4,1,1,40,40,2,13,11,38,0,0
4,0,1,51,43,2,0,11,38,0,0
2,0,1,50,40,2,7,1,38,0,0
4,1,1,25,99,2,4,12,38,2,1
4,1,1,20,30,2,7,8,38,4,0
4,1,0,47,40,2,7,11,38,2,0
4,0,3,22,30,2,0,8,38,4,0
4,1,0,50,48,5,9,11,38,2,1
4,0,4,47,40,2,0,11,38,4,0
1,1,1,24,45,1,7,1,38,4,0
4,0,1,40,45,2,3,9,38,0,1
4,1,0,36,40,2,9,9,38,2,0
4,1,0,32,40,2,0,11,38,2,0
4,1,0,44,40,2,2,11,38,2,0
2,0,3,59,40,0,3,15,38,4,0
4,1,0,65,30,2,2,11,38,2,0
4,0,1,24,65,5,0,9,38,4,0
4,1,3,27,35,1,9,9,38,4,0
4,1,1,51,40,2,7,8,38,0,0
4,1,0,48,40,2,2,15,38,2,1
4,1,0,39,60,2,13,11,38,2,0
4,1,0,28,40,2,12,9,38,2,0
4,0,3,19,25,2,7,15,38,4,0
2,0,1,49,40,1,9,9,38,0,0
4,1,0,51,60,1,9,7,38,2,0
4,1,0,59,55,2,9,12,38,2,0
4,0,3,18,40,2,6,11,5,4,0
2,1,0,45,80,0,0,11,38,2,1
4,1,0,30,50,1,9,9,38,2,1
4,1,1,37,35,2,2,9,38,0,0
4,1,1,44,40,2,7,9,38,4,1
2,1,0,33,40,2,2,15,38,2,0
4,1,0,61,40,3,11,12,38,2,1
4,1,0,61,40,1,10,11,38,2,0
4,1,0,38,42,2,11,9,38,2,1
4,1,0,36,45,2,6,11,38,2,0
4,1,0,44,60,3,11,15,38,2,1
4,1,3,37,62,2,0,15,38,5,0
4,0,4,31,20,2,2,15,38,0,0
4,1,0,54,45,2,9,10,38,2,1
4,1,3,20,16,2,7,15,38,4,0
0,1,0,48,40,4,2,15,38,2,1
4,1,1,31,45,2,3,9,38,0,0
4,1,0,38,40,2,9,14,38,2,1
4,1,0,45,40,4,2,11,38,2,1
4,1,0,48,40,2,2,11,38,2,0
4,1,0,53,40,2,2,15,38,2,0
4,0,3,55,40,2,0,11,38,6,0
4,0,1,29,40,2,0,11,38,4,0
4,1,0,36,60,2,9,9,38,2,1
4,1,0,42,60,4,4,15,38,2,0
4,0,4,50,40,2,0,11,8,0,0
4,1,0,75,35,4,9,14,38,2,0
4,1,0,46,40,2,9,9,38,2,1
4,0,4,52,40,0,0,11,38,0,0
4,0,1,27,40,2,0,9,38,4,0
4,1,0,43,45,2,2,11,38,2,0
2,0,1,31,42,2,7,1,38,5,0
4,0,1,23,30,2,11,15,38,4,0
4,0,1,34,24,2,11,11,38,4,0
4,0,2,41,40,4,11,11,4,2,0
4,0,3,31,30,2,7,11,38,4,0
4,0,3,42,40,2,0,15,38,4,0
4,1,1,35,45,2,9,12,38,4,1
4,0,1,55,25,2,0,11,38,5,0
4,0,1,36,40,5,3,11,38,6,0
4,1,0,65,59,4,3,11,38,2,1
4,1,1,38,12,1,7,15,38,4,0
4,0,1,62,20,2,7,15,38,6,0
4,1,0,54,60,3,9,14,38,2,1
4,1,1,49,40,2,0,11,38,0,0
4,0,5,34,40,2,0,11,38,2,0
4,0,3,32,40,2,5,11,38,4,0
4,1,0,51,50,3,3,12,38,2,1
4,1,0,48,60,4,3,15,38,2,0
4,0,1,52,43,0,0,11,38,0,0
4,1,1,28,40,4,13,15,38,4,0
1,1,0,29,40,2,2,11,38,2,0
4,0,1,38,50,2,0,9,38,4,0
4,1,0,57,50,2,11,11,38,2,1
4,1,0,43,40,0,9,9,38,2,1
4,1,1,37,40,5,0,15,38,5,0
4,1,0,30,40,2,2,11,38,2,0
4,1,0,53,48,2,13,11,38,2,1
4,0,1,73,37,2,7,11,38,6,0
4,1,3,22,35,3,2,15,38,4,0
4,0,1,31,45,2,11,11,38,4,0
4,1,0,38,40,2,9,9,38,2,1
4,1,0,50,35,4,2,15,38,2,0
4,1,0,37,37,2,0,15,38,2,0
4,1,1,44,40,1,10,9,38,0,0
2,0,4,47,45,2,3,9,38,4,0
4,1,0,27,40,2,7,15,38,2,0
4,0,1,28,80,2,7,7,38,4,0
2,0,1,25,40,2,12,11,38,4,0
4,0,4,20,40,2,7,15,38,4,0
4,1,0,51,40,1,0,9,38,2,1
4,1,0,46,40,2,11,9,38,2,1
4,1,0,67,7,2,10,9,38,2,1
4,1,0,47,35,2,13,11,38,2,0
4,1,0,42,40,2,11,11,38,2,0
4,1,1,52,50,2,11,11,38,4,0
1,0,4,42,40,0,9,7,29,0,1
2,1,3,21,10,2,4,15,38,4,0
4,0,5,50,40,2,0,11,38,2,1
4,1,0,46,40,2,13,15,38,2,0
4,1,0,47,50,4,11,9,38,2,1
4,1,0,57,40,2,7,0,38,2,0
4,1,1,37,45,2,3,9,38,4,0
4,1,0,50,40,2,2,11,38,2,0
4,0,4,63,30,4,7,3,7,6,0
4,1,0,39,65,2,13,11,38,2,0
2,1,0,46,35,2,9,12,38,2,0
4,1,0,36,40,2,5,11,38,2,0
4,1,0,26,50,2,2,4,38,2,0
4,1,1,21,57,2,7,15,38,4,0
4,1,0,41,40,2,12,7,38,2,0
2,1,3,44,40,1,7,15,38,4,0
4,1,0,22,40,2,2,11,38,2,0
2,1,1,29,60,0,1,15,38,4,0
2,0,4,29,40,2,7,11,23,4,0
4,0,5,58,40,3,13,15,38,2,1
4,1,0,36,50,4,9,14,38,2,0
4,1,0,30,48,2,3,8,38,2,0
4,1,0,37,43,2,6,9,38,2,1
4,1,1,29,40,2,6,8,38,4,0
4,0,3,26,40,2,0,4,25,4,0
4,1,0,43,45,2,11,11,38,2,0
4,0,5,49,40,2,2,11,38,2,1
4,1,0,45,40,0,3,9,38,2,0
4,0,1,28,40,2,9,9,38,4,0
4,0,4,51,40,2,0,11,38,0,0
4,1,0,32,50,2,5,15,1,2,1
4,0,3,24,40,2,6,11,38,4,0
4,1,0,35,40,2,9,10,38,2,1
4,1,0,41,40,5,9,9,38,2,1
4,1,0,48,45,2,2,9,38,2,1
4,0,4,61,35,1,0,11,38,6,0
4,1,3,20,30,2,0,15,38,4,0
4,1,1,27,50,2,11,11,38,4,1
4,1,0,55,24,2,13,15,38,2,1
4,1,0,39,40,2,0,11,38,2,1
1,0,4,52,40,2,7,11,18,6,1
2,0,3,24,20,2,11,11,38,4,0
2,0,4,29,40,2,7,1,38,4,0
4,1,2,25,40,2,6,11,38,4,0
4,0,1,20,40,2,6,15,38,4,0
2,1,1,23,35,2,6,11,38,4,0
4,1,0,57,60,2,9,14,38,2,0
4,1,0,51,40,2,9,8,38,2,1
4,0,1,33,16,2,9,15,38,4,0
4,1,1,39,40,2,9,9,38,4,0
4,1,0,40,40,2,3,11,38,2,1
4,0,3,71,16,2,12,9,38,0,0
4,1,0,38,40,5,3,15,38,2,0
4,1,4,28,40,5,9,14,38,4,0
4,0,1,57,40,2,9,12,38,3,0
4,1,1,47,40,2,0,15,38,0,0
4,1,3,59,40,5,0,11,38,4,0
3,1,1,26,40,2,11,11,38,4,0
4,0,3,35,40,2,0,9,38,4,0
4,1,0,61,50,3,3,9,10,2,1
4,1,1,34,50,2,9,15,38,4,1
4,1,0,32,50,3,2,9,38,2,1
4,0,3,42,40,2,11,11,38,5,0
4,1,0,39,40,2,2,15,38,2,0
2,1,1,58,40,2,6,4,38,0,0
4,1,0,61,60,4,4,11,38,2,1
2,1,2,40,55,2,2,0,38,4,0
4,1,1,31,37,2,12,9,38,4,0
4,1,1,36,50,2,11,11,38,4,0
4,1,3,23,40,2,6,15,38,4,0
4,1,1,33,41,2,2,11,38,4,0
4,1,0,52,40,2,2,11,38,2,1
4,0,1,22,24,2,7,11,38,4,0
4,0,4,51,40,2,11,15,21,0,0
4,0,1,31,40,0,3,8,38,4,0
4,0,4,49,40,3,3,11,38,0,0
2,0,5,49,40,2,6,11,38,2,0
2,0,1,53,40,0,0,15,38,6,0
1,1,0,52,40,2,3,11,23,2,1
4,1,3,20,40,2,5,0,38,4,0
2,1,3,26,40,2,7,7,38,4,0
4,0,1,43,30,2,7,12,30,4,0
4,1,0,46,52,3,11,9,38,2,0
4,0,1,43,35,1,0,8,38,4,0
2,0,4,41,40,2,11,11,38,0,0
4,1,0,44,55,4,13,11,38,2,0
4,1,0,54,40,2,4,11,38,2,0
4,1,0,65,40,2,11,12,38,2,1
